date,code,notice_date,pdf_url,provisional_purpose,decision,evidence
2025-01-22,sz.002340,2025-01-21,https://static.cninfo.com.cn/finalpage/2025-01-21/1222381048.PDF,employee,pending,
2025-01-22,sz.300095,2025-01-21,https://static.cninfo.com.cn/finalpage/2025-01-21/1222388606.PDF,unknown,pending,
2025-01-23,sz.000925,2025-01-22,https://static.cninfo.com.cn/finalpage/2025-01-22/1222389806.PDF,employee,pending,
2025-01-24,sz.002950,2025-01-23,https://static.cninfo.com.cn/finalpage/2025-01-23/1222405888.PDF,employee,pending,
2025-01-24,sz.300457,2025-01-23,https://static.cninfo.com.cn/finalpage/2025-01-23/1222418843.PDF,employee,pending,
2025-01-24,sz.301589,2025-01-23,https://static.cninfo.com.cn/finalpage/2025-01-23/1222418816.PDF,employee,pending,
2025-01-27,sh.600315,2025-01-25,https://static.cninfo.com.cn/finalpage/2025-01-25/1222429168.PDF,employee,pending,
2025-01-27,sh.600363,2025-01-24,https://static.cninfo.com.cn/finalpage/2025-01-24/1222417051.PDF,cancel,pending,
2025-01-27,sh.688089,2025-01-25,https://static.cninfo.com.cn/finalpage/2025-01-25/1222430700.PDF,employee,pending,
2025-02-05,sh.603229,2025-01-27,https://static.cninfo.com.cn/finalpage/2025-01-27/1222441128.PDF,employee,pending,
2025-02-06,sh.688646,2025-02-05,https://static.cninfo.com.cn/finalpage/2025-02-05/1222455237.PDF,employee,pending,
2025-02-07,sh.603885,2025-02-06,https://static.cninfo.com.cn/finalpage/2025-02-06/1222459623.PDF,employee,pending,
2025-02-10,sz.301188,2025-02-07,https://static.cninfo.com.cn/finalpage/2025-02-07/1222485379.PDF,employee,pending,
2025-02-12,sz.301376,2025-02-11,https://static.cninfo.com.cn/finalpage/2025-02-11/1222515185.PDF,employee,pending,
2025-02-13,sz.002727,2025-02-12,https://static.cninfo.com.cn/finalpage/2025-02-12/1222515380.PDF,maintain,pending,
2025-02-14,sz.300278,2025-02-13,https://static.cninfo.com.cn/finalpage/2025-02-13/1222523783.PDF,cancel,pending,
2025-02-17,sh.688238,2025-02-15,https://static.cninfo.com.cn/finalpage/2025-02-15/1222545147.PDF,employee,pending,
2025-02-18,sz.300373,2025-02-17,https://static.cninfo.com.cn/finalpage/2025-02-17/1222558974.PDF,employee,pending,
2025-02-18,sz.300568,2025-02-17,https://static.cninfo.com.cn/finalpage/2025-02-17/1222559665.PDF,employee,pending,
2025-02-18,sz.301099,2025-02-17,https://static.cninfo.com.cn/finalpage/2025-02-17/1222559646.PDF,employee,pending,
2025-02-19,sz.002292,2025-02-18,https://static.cninfo.com.cn/finalpage/2025-02-18/1222559709.PDF,employee,pending,
2025-02-19,sz.300705,2025-02-18,https://static.cninfo.com.cn/finalpage/2025-02-18/1222570590.PDF,employee,pending,
2025-02-19,sz.301197,2025-02-18,https://static.cninfo.com.cn/finalpage/2025-02-18/1222570510.PDF,maintain,pending,
2025-02-21,sz.000739,2025-02-20,https://static.cninfo.com.cn/finalpage/2025-02-20/1222580649.PDF,employee,pending,
2025-02-21,sz.300298,2025-02-20,https://static.cninfo.com.cn/finalpage/2025-02-20/1222593872.PDF,employee,pending,
2025-02-24,sz.003010,2025-02-21,https://static.cninfo.com.cn/finalpage/2025-02-21/1222593341.PDF,employee,pending,
2025-02-25,sz.301161,2025-02-24,https://static.cninfo.com.cn/finalpage/2025-02-24/1222625359.PDF,employee,pending,
2025-02-26,sh.601969,2025-02-25,https://static.cninfo.com.cn/finalpage/2025-02-25/1222627611.PDF,cancel,pending,
2025-02-27,sz.002895,2025-02-26,https://static.cninfo.com.cn/finalpage/2025-02-26/1222638190.PDF,cancel,pending,
2025-03-03,sz.002250,2025-03-01,https://static.cninfo.com.cn/finalpage/2025-03-01/1222673286.PDF,employee,pending,
2025-03-03,sz.002270,2025-03-01,https://static.cninfo.com.cn/finalpage/2025-03-01/1222674027.PDF,employee,pending,
2025-03-05,sz.300749,2025-03-04,https://static.cninfo.com.cn/finalpage/2025-03-04/1222692921.PDF,employee,pending,
2025-03-10,sz.301289,2025-03-08,https://static.cninfo.com.cn/finalpage/2025-03-08/1222742281.PDF,unknown,pending,
2025-03-11,sz.000929,2025-03-10,https://static.cninfo.com.cn/finalpage/2025-03-10/1222742240.PDF,employee,pending,
2025-03-12,sh.605507,2025-03-11,https://static.cninfo.com.cn/finalpage/2025-03-11/1222758699.PDF,employee,pending,
2025-03-13,sz.300813,2025-03-12,https://static.cninfo.com.cn/finalpage/2025-03-12/1222768774.PDF,employee,pending,
2025-03-14,sz.300951,2025-03-13,https://static.cninfo.com.cn/finalpage/2025-03-13/1222788259.PDF,employee,pending,
2025-03-17,sh.600713,2025-03-15,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806534.PDF,employee,pending,
2025-03-17,sz.300904,2025-03-15,https://static.cninfo.com.cn/finalpage/2025-03-15/1222806571.PDF,unknown,pending,
2025-03-20,sh.688136,2025-03-19,https://static.cninfo.com.cn/finalpage/2025-03-19/1222834299.PDF,employee,pending,
2025-03-20,sz.002860,2025-03-19,https://static.cninfo.com.cn/finalpage/2025-03-19/1222834706.PDF,employee,pending,
2025-03-21,sh.603043,2025-03-20,https://static.cninfo.com.cn/finalpage/2025-03-20/1222847173.PDF,employee,pending,
2025-03-24,sz.301507,2025-03-21,https://static.cninfo.com.cn/finalpage/2025-03-21/1222856037.PDF,employee,pending,
2025-03-28,sz.002432,2025-03-27,https://static.cninfo.com.cn/finalpage/2025-03-27/1222909943.PDF,unknown,pending,
2025-03-31,sh.600690,2025-03-28,https://static.cninfo.com.cn/finalpage/2025-03-28/1222926231.PDF,employee,pending,
2025-03-31,sh.601869,2025-03-29,https://static.cninfo.com.cn/finalpage/2025-03-29/1222951646.PDF,employee,pending,
2025-03-31,sz.002465,2025-03-29,https://static.cninfo.com.cn/finalpage/2025-03-29/1222951097.PDF,employee,pending,
2025-04-02,sz.002410,2025-04-01,https://static.cninfo.com.cn/finalpage/2025-04-01/1222973940.PDF,employee,pending,
2025-04-03,sz.002577,2025-04-02,https://static.cninfo.com.cn/finalpage/2025-04-02/1222984376.PDF,unknown,pending,
2025-04-07,sh.600031,2025-04-04,https://static.cninfo.com.cn/finalpage/2025-04-04/1223006423.PDF,employee,pending,
2025-04-07,sh.688035,2025-04-04,https://static.cninfo.com.cn/finalpage/2025-04-04/1223004593.PDF,employee,pending,
2025-04-07,sh.688150,2025-04-03,https://static.cninfo.com.cn/finalpage/2025-04-03/1222993256.PDF,employee,pending,
2025-04-07,sz.002511,2025-04-03,https://static.cninfo.com.cn/finalpage/2025-04-03/1222990611.PDF,unknown,pending,
2025-04-08,sz.300494,2025-04-07,https://static.cninfo.com.cn/finalpage/2025-04-07/1223022168.pdf,employee,pending,
2025-04-08,sz.300947,2025-04-07,https://static.cninfo.com.cn/finalpage/2025-04-07/1223020798.PDF,maintain,pending,
2025-04-09,sz.300496,2025-04-08,https://static.cninfo.com.cn/finalpage/2025-04-08/1223031157.PDF,employee,pending,
2025-04-09,sz.300592,2025-04-08,https://static.cninfo.com.cn/finalpage/2025-04-08/1223031096.PDF,employee,pending,
2025-04-09,sz.300976,2025-04-08,https://static.cninfo.com.cn/finalpage/2025-04-08/1223031159.PDF,employee,pending,
2025-04-10,sz.002236,2025-04-09,https://static.cninfo.com.cn/finalpage/2025-04-09/1223031480.PDF,cancel,pending,
2025-04-10,sz.002484,2025-04-09,https://static.cninfo.com.cn/finalpage/2025-04-09/1223030552.PDF,employee,pending,
2025-04-10,sz.002681,2025-04-09,https://static.cninfo.com.cn/finalpage/2025-04-09/1223032042.PDF,employee,pending,
2025-04-11,sh.600273,2025-04-10,https://static.cninfo.com.cn/finalpage/2025-04-10/1223046030.PDF,employee,pending,
2025-04-11,sh.603040,2025-04-10,https://static.cninfo.com.cn/finalpage/2025-04-10/1223041986.PDF,employee,pending,
2025-04-11,sz.002384,2025-04-10,https://static.cninfo.com.cn/finalpage/2025-04-10/1223042352.PDF,employee,pending,
2025-04-11,sz.002576,2025-04-10,https://static.cninfo.com.cn/finalpage/2025-04-10/1223043373.pdf,employee,pending,
2025-04-14,sh.601727,2025-04-11,https://static.cninfo.com.cn/finalpage/2025-04-11/1223055579.PDF,unknown,pending,
2025-04-14,sz.000967,2025-04-11,https://static.cninfo.com.cn/finalpage/2025-04-11/1223056188.PDF,employee,pending,
2025-04-14,sz.002241,2025-04-11,https://static.cninfo.com.cn/finalpage/2025-04-11/1223056790.PDF,employee,pending,
2025-04-14,sz.002364,2025-04-12,https://static.cninfo.com.cn/finalpage/2025-04-12/1223071381.PDF,maintain,pending,
2025-04-15,sz.300188,2025-04-14,https://static.cninfo.com.cn/finalpage/2025-04-14/1223094106.PDF,maintain,pending,
2025-04-15,sz.300582,2025-04-14,https://static.cninfo.com.cn/finalpage/2025-04-14/1223072442.PDF,employee,pending,
2025-04-15,sz.300684,2025-04-14,https://static.cninfo.com.cn/finalpage/2025-04-14/1223094113.PDF,employee,pending,
2025-04-15,sz.300827,2025-04-14,https://static.cninfo.com.cn/finalpage/2025-04-14/1223068730.PDF,employee,pending,
2025-04-15,sz.301321,2025-04-14,https://static.cninfo.com.cn/finalpage/2025-04-14/1223094326.PDF,maintain,pending,
2025-04-16,sh.600216,2025-04-15,https://static.cninfo.com.cn/finalpage/2025-04-15/1223092567.PDF,employee,pending,
2025-04-16,sh.600406,2025-04-15,https://static.cninfo.com.cn/finalpage/2025-04-15/1223093144.PDF,employee,pending,
2025-04-16,sz.002001,2025-04-15,https://static.cninfo.com.cn/finalpage/2025-04-15/1223094967.PDF,employee,pending,
2025-04-16,sz.002600,2025-04-15,https://static.cninfo.com.cn/finalpage/2025-04-15/1223095574.PDF,employee,pending,
2025-04-16,sz.300777,2025-04-15,https://static.cninfo.com.cn/finalpage/2025-04-15/1223097541.PDF,employee,pending,
2025-04-17,sh.600309,2025-04-16,https://static.cninfo.com.cn/finalpage/2025-04-16/1223098990.PDF,cancel,pending,
2025-04-17,sh.600765,2025-04-16,https://static.cninfo.com.cn/finalpage/2025-04-16/1223101193.PDF,cancel,pending,
2025-04-17,sh.601877,2025-04-16,https://static.cninfo.com.cn/finalpage/2025-04-16/1223098139.PDF,employee,pending,
2025-04-17,sz.000050,2025-04-16,https://static.cninfo.com.cn/finalpage/2025-04-16/1223099982.PDF,cancel,pending,
2025-04-17,sz.002419,2025-04-16,https://static.cninfo.com.cn/finalpage/2025-04-16/1223098022.PDF,cancel,pending,
2025-04-18,sh.688408,2025-04-17,https://static.cninfo.com.cn/finalpage/2025-04-17/1223111318.PDF,employee,pending,
2025-04-18,sz.000988,2025-04-17,https://static.cninfo.com.cn/finalpage/2025-04-17/1223113168.PDF,employee,pending,
2025-04-18,sz.002920,2025-04-17,https://static.cninfo.com.cn/finalpage/2025-04-17/1223113978.pdf,employee,pending,
2025-04-18,sz.300568,2025-04-17,https://static.cninfo.com.cn/finalpage/2025-04-17/1223110488.PDF,maintain,pending,
2025-04-18,sz.301310,2025-04-17,https://static.cninfo.com.cn/finalpage/2025-04-17/1223123082.PDF,employee,pending,
2025-04-21,sh.600372,2025-04-19,https://static.cninfo.com.cn/finalpage/2025-04-19/1223149096.PDF,employee,pending,
2025-04-21,sh.688183,2025-04-19,https://static.cninfo.com.cn/finalpage/2025-04-19/1223151831.PDF,employee,pending,
2025-04-21,sz.000581,2025-04-18,https://static.cninfo.com.cn/finalpage/2025-04-18/1223125312.PDF,cancel,pending,
2025-04-21,sz.000801,2025-04-19,https://static.cninfo.com.cn/finalpage/2025-04-19/1223146394.PDF,cancel,pending,
2025-04-21,sz.300303,2025-04-19,https://static.cninfo.com.cn/finalpage/2025-04-19/1223155614.PDF,unknown,pending,
2025-04-23,sz.001314,2025-04-22,https://static.cninfo.com.cn/finalpage/2025-04-22/1223195802.PDF,unknown,pending,
2025-04-23,sz.002026,2025-04-22,https://static.cninfo.com.cn/finalpage/2025-04-22/1223185275.PDF,cancel,pending,
2025-04-23,sz.002993,2025-04-22,https://static.cninfo.com.cn/finalpage/2025-04-22/1223190553.PDF,employee,pending,
2025-04-23,sz.301007,2025-04-22,https://static.cninfo.com.cn/finalpage/2025-04-22/1223193932.PDF,employee,pending,
2025-04-23,sz.301109,2025-04-22,https://static.cninfo.com.cn/finalpage/2025-04-22/1223187977.PDF,employee,pending,
2025-04-24,sz.002049,2025-04-23,https://static.cninfo.com.cn/finalpage/2025-04-23/1223222878.PDF,employee,pending,
2025-04-24,sz.002111,2025-04-23,https://static.cninfo.com.cn/finalpage/2025-04-23/1223210206.PDF,employee,pending,
2025-04-24,sz.002481,2025-04-23,https://static.cninfo.com.cn/finalpage/2025-04-23/1223212227.PDF,employee,pending,
2025-04-24,sz.002983,2025-04-23,https://static.cninfo.com.cn/finalpage/2025-04-23/1223218827.PDF,employee,pending,
2025-04-24,sz.300415,2025-04-23,https://static.cninfo.com.cn/finalpage/2025-04-23/1223217006.PDF,maintain,pending,
2025-04-25,sh.603477,2025-04-24,https://static.cninfo.com.cn/finalpage/2025-04-24/1223236104.PDF,employee,pending,
2025-04-25,sz.002023,2025-04-24,https://static.cninfo.com.cn/finalpage/2025-04-24/1223249315.PDF,employee,pending,
2025-04-25,sz.002353,2025-04-24,https://static.cninfo.com.cn/finalpage/2025-04-24/1223235340.PDF,unknown,pending,
2025-04-25,sz.002686,2025-04-24,https://static.cninfo.com.cn/finalpage/2025-04-24/1223243908.PDF,employee,pending,
2025-04-25,sz.300442,2025-04-24,https://static.cninfo.com.cn/finalpage/2025-04-24/1223249746.PDF,employee,pending,
2025-04-28,sh.600059,2025-04-25,https://static.cninfo.com.cn/finalpage/2025-04-25/1223273873.PDF,employee,pending,
2025-04-28,sh.600862,2025-04-26,https://static.cninfo.com.cn/finalpage/2025-04-26/1223325705.PDF,employee,pending,
2025-04-28,sh.601231,2025-04-26,https://static.cninfo.com.cn/finalpage/2025-04-26/1223324756.PDF,employee,pending,
2025-04-28,sz.000957,2025-04-26,https://static.cninfo.com.cn/finalpage/2025-04-26/1223301434.PDF,unknown,pending,
2025-04-28,sz.002643,2025-04-25,https://static.cninfo.com.cn/finalpage/2025-04-25/1223274326.PDF,cancel,pending,
2025-04-29,sz.300624,2025-04-28,https://static.cninfo.com.cn/finalpage/2025-04-28/1223329706.PDF,employee,pending,
2025-04-29,sz.300748,2025-04-28,https://static.cninfo.com.cn/finalpage/2025-04-28/1223302253.PDF,cancel,pending,
2025-04-29,sz.301127,2025-04-28,https://static.cninfo.com.cn/finalpage/2025-04-28/1223303317.PDF,employee,pending,
2025-04-30,sh.601985,2025-04-29,https://static.cninfo.com.cn/finalpage/2025-04-29/1223364586.PDF,employee,pending,
2025-04-30,sz.002179,2025-04-29,https://static.cninfo.com.cn/finalpage/2025-04-29/1223381958.PDF,unknown,pending,
2025-04-30,sz.300520,2025-04-29,https://static.cninfo.com.cn/finalpage/2025-04-29/1223385744.PDF,employee,pending,
2025-04-30,sz.301191,2025-04-29,https://static.cninfo.com.cn/finalpage/2025-04-29/1223367456.PDF,employee,pending,
2025-05-06,sh.601390,2025-04-30,https://static.cninfo.com.cn/finalpage/2025-04-30/1223421796.PDF,cancel,pending,
2025-05-06,sz.000338,2025-04-30,https://static.cninfo.com.cn/finalpage/2025-04-30/1223414234.PDF,cancel,pending,
2025-05-06,sz.000975,2025-04-30,https://static.cninfo.com.cn/finalpage/2025-04-30/1223409977.PDF,cancel,pending,
2025-05-08,sz.002126,2025-05-07,https://static.cninfo.com.cn/finalpage/2025-05-07/1223476732.PDF,employee,pending,
2025-05-08,sz.300985,2025-05-07,https://static.cninfo.com.cn/finalpage/2025-05-07/1223490478.PDF,employee,pending,
2025-05-12,sh.600839,2025-05-09,https://static.cninfo.com.cn/finalpage/2025-05-09/1223496458.PDF,employee,pending,
2025-05-12,sh.603313,2025-05-10,https://static.cninfo.com.cn/finalpage/2025-05-10/1223512639.PDF,employee,pending,
2025-05-12,sz.000404,2025-05-09,https://static.cninfo.com.cn/finalpage/2025-05-09/1223497132.PDF,employee,pending,
2025-05-12,sz.000521,2025-05-09,https://static.cninfo.com.cn/finalpage/2025-05-09/1223495748.PDF,employee,pending,
2025-05-12,sz.000731,2025-05-09,https://static.cninfo.com.cn/finalpage/2025-05-09/1223493762.PDF,cancel,pending,
2025-05-14,sh.600267,2025-05-13,https://static.cninfo.com.cn/finalpage/2025-05-13/1223528008.PDF,employee,pending,
2025-05-15,sz.300739,2025-05-14,https://static.cninfo.com.cn/finalpage/2025-05-14/1223544410.PDF,employee,pending,
2025-05-16,sh.600989,2025-05-15,https://static.cninfo.com.cn/finalpage/2025-05-15/1223545203.PDF,employee,pending,
2025-05-16,sh.603375,2025-05-15,https://static.cninfo.com.cn/finalpage/2025-05-15/1223544503.PDF,employee,pending,
2025-05-16,sz.002858,2025-05-15,https://static.cninfo.com.cn/finalpage/2025-05-15/1223544815.PDF,unknown,pending,
2025-05-16,sz.301231,2025-05-15,https://static.cninfo.com.cn/finalpage/2025-05-15/1223555760.PDF,unknown,pending,
2025-05-19,sz.002028,2025-05-17,https://static.cninfo.com.cn/finalpage/2025-05-17/1223573136.PDF,cancel,pending,
2025-05-21,sz.301102,2025-05-20,https://static.cninfo.com.cn/finalpage/2025-05-20/1223587368.PDF,employee,pending,
2025-05-22,sz.002919,2025-05-21,https://static.cninfo.com.cn/finalpage/2025-05-21/1223606243.PDF,employee,pending,
2025-05-29,sh.603859,2025-05-28,https://static.cninfo.com.cn/finalpage/2025-05-28/1223695913.PDF,employee,pending,
2025-06-03,sh.601800,2025-05-31,https://static.cninfo.com.cn/finalpage/2025-05-31/1223734218.PDF,cancel,pending,
2025-06-05,sh.688390,2025-06-04,https://static.cninfo.com.cn/finalpage/2025-06-04/1223749943.PDF,employee,pending,
2025-06-09,sz.002601,2025-06-07,https://static.cninfo.com.cn/finalpage/2025-06-07/1223802699.PDF,employee,pending,
2025-06-16,sz.000960,2025-06-13,https://static.cninfo.com.cn/finalpage/2025-06-13/1223860628.PDF,cancel,pending,
2025-06-19,sh.688186,2025-06-18,https://static.cninfo.com.cn/finalpage/2025-06-18/1223899912.PDF,employee,pending,
2025-06-20,sh.688352,2025-06-19,https://static.cninfo.com.cn/finalpage/2025-06-19/1223909604.PDF,employee,pending,
2025-06-25,sh.688531,2025-06-24,https://static.cninfo.com.cn/finalpage/2025-06-24/1223956668.PDF,employee,pending,
2025-06-25,sz.000977,2025-06-24,https://static.cninfo.com.cn/finalpage/2025-06-24/1223956094.PDF,cancel,pending,
2025-06-25,sz.300686,2025-06-24,https://static.cninfo.com.cn/finalpage/2025-06-24/1223974068.PDF,employee,pending,
2025-06-26,sz.002240,2025-06-25,https://static.cninfo.com.cn/finalpage/2025-06-25/1223973725.PDF,maintain,pending,
2025-06-30,sh.688062,2025-06-27,https://static.cninfo.com.cn/finalpage/2025-06-27/1224000257.PDF,employee,pending,
2025-06-30,sh.688298,2025-06-28,https://static.cninfo.com.cn/finalpage/2025-06-28/1224015454.PDF,maintain,pending,
2025-07-02,sh.605162,2025-07-01,https://static.cninfo.com.cn/finalpage/2025-07-01/1224036313.PDF,employee,pending,
2025-07-03,sz.301232,2025-07-02,https://static.cninfo.com.cn/finalpage/2025-07-02/1224066479.PDF,unknown,pending,
2025-07-08,sz.301258,2025-07-07,https://static.cninfo.com.cn/finalpage/2025-07-07/1224091132.PDF,employee,pending,
2025-07-10,sz.300322,2025-07-09,https://static.cninfo.com.cn/finalpage/2025-07-09/1224104292.PDF,cancel,pending,
2025-07-14,sz.000950,2025-07-12,https://static.cninfo.com.cn/finalpage/2025-07-12/1224146764.PDF,cancel,pending,
2025-07-18,sz.002787,2025-07-17,https://static.cninfo.com.cn/finalpage/2025-07-17/1224189318.PDF,employee,pending,
2025-07-25,sz.003000,2025-07-24,https://static.cninfo.com.cn/finalpage/2025-07-24/1224269027.PDF,unknown,pending,
2025-07-28,sh.603368,2025-07-26,https://static.cninfo.com.cn/finalpage/2025-07-26/1224299309.PDF,employee,pending,
2025-08-04,sh.603861,2025-08-02,https://static.cninfo.com.cn/finalpage/2025-08-02/1224368512.PDF,employee,pending,
2025-08-04,sz.002327,2025-08-01,https://static.cninfo.com.cn/finalpage/2025-08-01/1224354490.PDF,employee,pending,
2025-08-04,sz.301589,2025-08-02,https://static.cninfo.com.cn/finalpage/2025-08-02/1224367825.PDF,employee,pending,
2025-08-08,sz.002233,2025-08-07,https://static.cninfo.com.cn/finalpage/2025-08-07/1224414865.PDF,employee,pending,
2025-08-19,sz.002802,2025-08-18,https://static.cninfo.com.cn/finalpage/2025-08-18/1224497048.PDF,cancel,pending,
2025-08-21,sz.003010,2025-08-20,https://static.cninfo.com.cn/finalpage/2025-08-20/1224519509.PDF,employee,pending,
2025-08-21,sz.300203,2025-08-20,https://static.cninfo.com.cn/finalpage/2025-08-20/1224524911.PDF,employee,pending,
2025-08-25,sh.600055,2025-08-23,https://static.cninfo.com.cn/finalpage/2025-08-23/1224559805.PDF,employee,pending,
2025-08-25,sh.601956,2025-08-22,https://static.cninfo.com.cn/finalpage/2025-08-22/1224536949.PDF,employee,pending,
2025-08-25,sz.002459,2025-08-23,https://static.cninfo.com.cn/finalpage/2025-08-23/1224560902.PDF,employee,pending,
2025-08-28,sz.002062,2025-08-27,https://static.cninfo.com.cn/finalpage/2025-08-27/1224584462.PDF,employee,pending,
2025-08-28,sz.300115,2025-08-27,https://static.cninfo.com.cn/finalpage/2025-08-27/1224581566.PDF,employee,pending,
2025-08-28,sz.301197,2025-08-27,https://static.cninfo.com.cn/finalpage/2025-08-27/1224581371.PDF,employee,pending,
2025-08-29,sz.002350,2025-08-28,https://static.cninfo.com.cn/finalpage/2025-08-28/1224588940.PDF,unknown,pending,
2025-08-29,sz.301292,2025-08-28,https://static.cninfo.com.cn/finalpage/2025-08-28/1224599217.PDF,employee,pending,
2025-09-01,sh.600335,2025-08-30,https://static.cninfo.com.cn/finalpage/2025-08-30/1224620751.PDF,cancel,pending,
2025-09-01,sh.601006,2025-08-29,https://static.cninfo.com.cn/finalpage/2025-08-29/1224613737.PDF,cancel,pending,
2025-09-01,sh.603344,2025-08-30,https://static.cninfo.com.cn/finalpage/2025-08-30/1224621402.PDF,employee,pending,
2025-09-01,sz.000537,2025-08-29,https://static.cninfo.com.cn/finalpage/2025-08-29/1224605005.PDF,cancel,pending,
2025-09-01,sz.002517,2025-08-30,https://static.cninfo.com.cn/finalpage/2025-08-30/1224626647.PDF,employee,pending,
2025-09-15,sh.688733,2025-09-13,https://static.cninfo.com.cn/finalpage/2025-09-13/1224656158.PDF,employee,pending,
2025-09-15,sz.300703,2025-09-12,https://static.cninfo.com.cn/finalpage/2025-09-12/1224656344.PDF,employee,pending,
2025-09-17,sz.002928,2025-09-16,https://static.cninfo.com.cn/finalpage/2025-09-16/1224661061.PDF,employee,pending,
2025-09-24,sh.688359,2025-09-23,https://static.cninfo.com.cn/finalpage/2025-09-23/1224674738.pdf,employee,pending,
2025-09-24,sz.300482,2025-09-23,https://static.cninfo.com.cn/finalpage/2025-09-23/1224676660.PDF,employee,pending,
2025-09-26,sh.600176,2025-09-25,https://static.cninfo.com.cn/finalpage/2025-09-25/1224679614.PDF,employee,pending,
2025-09-30,sz.301275,2025-09-29,https://static.cninfo.com.cn/finalpage/2025-09-29/1224691802.PDF,employee,pending,
2025-10-09,sh.688158,2025-09-30,https://static.cninfo.com.cn/finalpage/2025-09-30/1224692786.PDF,employee,pending,
2025-10-09,sz.000039,2025-09-30,https://static.cninfo.com.cn/finalpage/2025-09-30/1224692110.PDF,maintain,pending,
2025-10-09,sz.301265,2025-09-30,https://static.cninfo.com.cn/finalpage/2025-09-30/1224694945.PDF,employee,pending,
2025-10-10,sh.600801,2025-10-09,https://static.cninfo.com.cn/finalpage/2025-10-09/1224697753.PDF,employee,pending,
2025-10-13,sz.002119,2025-10-11,https://static.cninfo.com.cn/finalpage/2025-10-11/1224705364.PDF,employee,pending,
2025-10-14,sz.301258,2025-10-13,https://static.cninfo.com.cn/finalpage/2025-10-13/1224709301.PDF,employee,pending,
2025-10-15,sh.601919,2025-10-14,https://static.cninfo.com.cn/finalpage/2025-10-14/1224709587.PDF,maintain,pending,
2025-10-15,sz.002051,2025-10-14,https://static.cninfo.com.cn/finalpage/2025-10-14/1224709797.PDF,cancel,pending,
2025-10-15,sz.002432,2025-10-14,https://static.cninfo.com.cn/finalpage/2025-10-14/1224709326.PDF,unknown,pending,
2025-10-17,sz.002947,2025-10-16,https://static.cninfo.com.cn/finalpage/2025-10-16/1224714180.PDF,employee,pending,
2025-10-20,sh.600867,2025-10-18,https://static.cninfo.com.cn/finalpage/2025-10-18/1224717612.PDF,employee,pending,
2025-10-20,sh.688317,2025-10-17,https://static.cninfo.com.cn/finalpage/2025-10-17/1224716543.PDF,employee,pending,
2025-10-27,sz.000821,2025-10-25,https://static.cninfo.com.cn/finalpage/2025-10-25/1224735167.PDF,employee,pending,
2025-10-27,sz.300685,2025-10-25,https://static.cninfo.com.cn/finalpage/2025-10-25/1224732190.PDF,cancel,pending,
2025-10-30,sz.002311,2025-10-29,https://static.cninfo.com.cn/finalpage/2025-10-29/1224751596.PDF,cancel,pending,
2025-10-31,sh.688032,2025-10-30,https://static.cninfo.com.cn/finalpage/2025-10-30/1224765039.PDF,employee,pending,
2025-10-31,sz.003025,2025-10-30,https://static.cninfo.com.cn/finalpage/2025-10-30/1224764302.PDF,employee,pending,
2025-10-31,sz.301507,2025-10-30,https://static.cninfo.com.cn/finalpage/2025-10-30/1224760749.PDF,employee,pending,
2025-11-03,sh.600835,2025-10-31,https://static.cninfo.com.cn/finalpage/2025-10-31/1224774976.PDF,cancel,pending,
2025-11-07,sz.300285,2025-11-06,https://static.cninfo.com.cn/finalpage/2025-11-06/1224790251.PDF,employee,pending,
2025-11-13,sh.600655,2025-11-12,https://static.cninfo.com.cn/finalpage/2025-11-12/1224798832.PDF,employee,pending,
2025-11-13,sz.300388,2025-11-12,https://static.cninfo.com.cn/finalpage/2025-11-12/1224798445.PDF,cancel,pending,
2025-11-19,sz.002892,2025-11-18,https://static.cninfo.com.cn/finalpage/2025-11-18/1224809266.PDF,employee,pending,
2025-11-20,sz.002311,2025-11-19,https://static.cninfo.com.cn/finalpage/2025-11-19/1224813816.PDF,cancel,pending,
2025-11-21,sz.000739,2025-11-20,https://static.cninfo.com.cn/finalpage/2025-11-20/1224814618.PDF,employee,pending,
2025-11-26,sh.600566,2025-11-25,https://static.cninfo.com.cn/finalpage/2025-11-25/1224823167.PDF,employee,pending,
2025-11-26,sz.300673,2025-11-25,https://static.cninfo.com.cn/finalpage/2025-11-25/1224822311.PDF,employee,pending,
2025-12-08,sz.000423,2025-12-05,https://static.cninfo.com.cn/finalpage/2025-12-05/1224851850.PDF,cancel,pending,
2025-12-10,sz.000048,2025-12-09,https://static.cninfo.com.cn/finalpage/2025-12-09/1224860070.PDF,employee,pending,
2025-12-10,sz.300201,2025-12-09,https://static.cninfo.com.cn/finalpage/2025-12-09/1224858026.PDF,employee,pending,
2025-12-11,sh.688617,2025-12-10,https://static.cninfo.com.cn/finalpage/2025-12-10/1224862665.PDF,employee,pending,
2025-12-11,sz.002488,2025-12-10,https://static.cninfo.com.cn/finalpage/2025-12-10/1224860834.PDF,employee,pending,
2025-12-11,sz.300144,2025-12-10,https://static.cninfo.com.cn/finalpage/2025-12-10/1224862695.PDF,cancel,pending,
2025-12-12,sh.601799,2025-12-11,https://static.cninfo.com.cn/finalpage/2025-12-11/1224864557.PDF,employee,pending,
2025-12-17,sz.300079,2025-12-16,https://static.cninfo.com.cn/finalpage/2025-12-16/1224878238.PDF,employee,pending,
2025-12-17,sz.300723,2025-12-16,https://static.cninfo.com.cn/finalpage/2025-12-16/1224879405.PDF,maintain,pending,
